x,y,w_right,w_left,x_normvec,y_normvec,alpha,s,psj,kappa,vx,ax
-449.2110073295718,561.2378642727381,1.625,8.125,0.7381125364649387,0.6746776145043606,0,9713,-0.8302684819397301,-2.1011003512222647e-08,22.22222191601865,0.0
-448.5363297228217,560.4997517291853,1.625,8.125,0.7381125435527396,0.6746776067501463,0,9714,-0.8302684924451935,7.6756828792869e-14,22.22222191601865,0.0
-447.8616521160715,559.7616391856326,1.625,8.125,0.7381076802433318,0.6746829272819992,0,9715,-0.8302612841279423,1.4416634426968599e-05,22.22222191601865,0.0
-447.18696386838997,559.0235363688433,1.625,8.125,0.7380960709197414,0.6746956277410133,0,9716,-0.8302440772091768,1.99972031018564e-05,22.22222191601865,0.0
-446.51226086075417,558.2854470439732,1.625,8.125,0.7380893248700975,0.6747030076358069,0,9717,-0.8302340786076264,-0.0,22.22222191601865,0.0
-445.83755785311837,557.5473577191032,1.625,8.125,0.7380484051819334,0.6747477688799013,0,9718,-0.8301734321744795,0.000121292866594506,22.22222191601865,0.0
-445.16276532922836,556.8093502404282,1.625,8.125,0.7379765443649204,0.6748263628276615,0,9719,-0.8300669381105273,9.16952607739604e-05,22.22222191601865,0.0
-444.48790513263424,556.0714046360284,1.625,8.125,0.7379456043997752,0.6748601965941172,0,9720,-0.8300210904803145,-0.0,22.22222191601865,0.0
-443.8130449360401,555.3334590316286,1.625,8.125,0.7379456049742031,0.6748601959659921,0,9721,-0.8300210913314953,-1.7023615034726096e-09,22.22222191601865,0.0
-443.1381847407023,554.5955134260801,1.625,8.125,0.7379456059847007,0.6748601948610341,0,9722,-0.8300210928288387,-1.2923254663321361e-09,22.22222191601865,0.0
-442.46332454631806,553.8575678196593,1.625,8.125,0.7379456064207301,0.6748601943842449,0,9723,-0.8300210934749421,1.1868046306861982e-13,22.22222191601865,0.0
-441.7884643519338,553.1196222132386,1.625,8.125,0.7378554364802952,0.6749587801165884,0,9724,-0.8298874904629765,0.0002672060270738659,22.22222191601865,0.0
-441.11340701649465,552.3818569799422,1.625,8.125,0.737696521336085,0.6751324628609108,0,9725,-0.8296520765318028,0.00020362182948889865,22.22222191601865,0.0
-440.4381994515767,551.6442291982817,1.625,8.125,0.7376277816605998,0.6752075649179758,0,9726,-0.8295502656189783,-7.677685376092452e-14,22.22222191601865,0.0
-439.7629918866587,550.906601416621,1.625,8.125,0.7377248046264551,0.6751015572777616,0,9727,-0.8296939704404794,-0.0002874096470108532,22.22222191601865,0.0
-439.08799637228947,550.1687796275686,1.625,8.125,0.7378959997131596,0.6749144342857967,0,9728,-0.8299475897855193,-0.0002198290358438992,22.22222191601865,0.0
-438.41316304756174,549.4308094494198,1.625,8.125,0.7377586614527935,0.675064557987888,0,9729,-0.8297441225305793,0.0006267636506977481,22.22222191601865,0.0
-437.73786749654437,548.6932625672042,1.625,8.125,0.7372694038582692,0.6755988648114147,0,9730,-0.8290196525184855,0.0008221762041728712,22.22222191601865,0.0
-437.0619656061822,547.9562709562582,1.625,8.125,0.736991610946006,0.6759018903622116,0,9731,-0.8286085644635395,4.191023761927238e-14,22.22222191601865,0.0
-436.38606371581994,547.2192793453122,1.625,8.125,0.7369555658331464,0.6759411912197295,0,9732,-0.8285552371013004,0.00010665472497695976,22.22222191601865,0.0
